country,continent,date,vacc,ttl_vacc,ppl_vacc,ppl_ful_vacc,dai_vacc_raw,dai_vacc,ttl_vacc_per_100,ppl_vacc_per_100,ppl_ful_vacc_per_100,dai_vacc_per_million,dvraw_1,csum,population,codes
Tunisia,Africa,14/4/2021,"Pfizer/BioNTech, Sinovac, Sputnik V",183025,174534,8491,7586,9540,1.546,1.474,0.072,807,NA,179833,11839918,TUN
Tunisia,Africa,15/4/2021,"Pfizer/BioNTech, Sinovac, Sputnik V",191625,180829,10796,8600,9549,1.618,1.527,0.091,808,NA,188433,11839918,TUN
Tunisia,Africa,16/4/2021,"Pfizer/BioNTech, Sinovac, Sputnik V",198815,NA,NA,10382,10382,1.679,NA,NA,878,NA,198815,11839918,TUN
Tunisia,Africa,17/4/2021,"Pfizer/BioNTech, Sinovac, Sputnik V",209035,NA,NA,10220,10220,1.766,NA,NA,865,NA,209035,11839918,TUN
Tunisia,Africa,18/4/2021,"Pfizer/BioNTech, Sinovac, Sputnik V",225900,192881,33019,10179,10179,1.908,1.629,0.279,861,NA,219214,11839918,TUN
Tunisia,Africa,19/4/2021,"Pfizer/BioNTech, Sinovac, Sputnik V",239398,197437,41961,13498,10472,2.022,1.668,0.354,886,NA,232712,11839918,TUN
Tunisia,Africa,20/4/2021,"Pfizer/BioNTech, Sinovac, Sputnik V",252672,204975,47697,13274,11033,2.134,1.731,0.403,934,NA,245986,11839918,TUN
Tunisia,Africa,21/4/2021,"Pfizer/BioNTech, Sinovac, Sputnik V",265365,214150,51215,12693,11763,2.241,1.809,0.433,995,NA,258679,11839918,TUN
Tunisia,Africa,22/4/2021,"Pfizer/BioNTech, Sinovac, Sputnik V",279890,225834,54056,14525,12609,2.364,1.907,0.457,1067,NA,273204,11839918,TUN
Tunisia,Africa,23/4/2021,"Pfizer/BioNTech, Sinovac, Sputnik V",293073,235977,57096,13183,12860,2.475,1.993,0.482,1088,NA,286387,11839918,TUN
Tunisia,Africa,24/4/2021,"Pfizer/BioNTech, Sinovac, Sputnik V",306612,244387,62225,13539,13162,2.59,2.064,0.526,1114,NA,299926,11839918,TUN
Tunisia,Africa,25/4/2021,"Pfizer/BioNTech, Sinovac, Sputnik V",320009,254096,65913,13397,13444,2.703,2.146,0.557,1138,NA,313323,11839918,TUN
Tunisia,Africa,26/4/2021,"Pfizer/BioNTech, Sinovac, Sputnik V",333000,263189,69811,12991,13372,2.813,2.223,0.59,1131,NA,326314,11839918,TUN
Tunisia,Africa,27/4/2021,"Pfizer/BioNTech, Sinovac, Sputnik V",345914,271129,74785,12914,13320,2.922,2.29,0.632,1127,NA,339228,11839918,TUN
Tunisia,Africa,28/4/2021,"Pfizer/BioNTech, Sinovac, Sputnik V",358746,277918,80828,12832,13340,3.03,2.347,0.683,1129,NA,352060,11839918,TUN
Tunisia,Africa,29/4/2021,"Pfizer/BioNTech, Sinovac, Sputnik V",372083,286387,85696,13337,13170,3.143,2.419,0.724,1114,NA,365397,11839918,TUN
Tunisia,Africa,30/4/2021,"Pfizer/BioNTech, Sinovac, Sputnik V",372083,295811,89962,11287,11287,3.143,2.498,0.76,955,NA,376684,11839918,TUN
Tunisia,Africa,1/5/2021,"Pfizer/BioNTech, Sinovac, Sputnik V",400364,305484,94880,28281,13393,3.381,2.58,0.801,1133,NA,404965,11839918,TUN
Tunisia,Africa,2/5/2021,"Pfizer/BioNTech, Sinovac, Sputnik V",415801,314357,101444,15437,13685,3.512,2.655,0.857,1158,NA,420402,11839918,TUN
Tunisia,Africa,3/5/2021,"Pfizer/BioNTech, Sinovac, Sputnik V",424485,320652,103833,8684,13069,3.585,2.708,0.877,1106,NA,429086,11839918,TUN
Tunisia,Africa,4/5/2021,"Pfizer/BioNTech, Sinovac, Sputnik V",432878,325740,107138,8393,12423,3.656,2.751,0.905,1051,NA,437479,11839918,TUN
Tunisia,Africa,5/5/2021,"Pfizer/BioNTech, Sinovac, Sputnik V",444490,330794,113696,11612,12249,3.754,2.794,0.96,1036,NA,449091,11839918,TUN
Turkey,Asia,14/1/2021,"Pfizer/BioNTech, Sinovac",279452,NA,NA,279452,279452,0.331,NA,NA,3313,279452,279452,84495243,TUR
Turkey,Asia,15/1/2021,"Pfizer/BioNTech, Sinovac",616652,NA,NA,337200,308326,0.73,NA,NA,3656,NA,616652,84495243,TUR
Turkey,Asia,16/1/2021,"Pfizer/BioNTech, Sinovac",676903,NA,NA,60251,225634,0.801,NA,NA,2675,NA,676903,84495243,TUR
Turkey,Asia,17/1/2021,"Pfizer/BioNTech, Sinovac",706451,NA,NA,29548,176613,0.836,NA,NA,2094,NA,706451,84495243,TUR
Turkey,Asia,18/1/2021,"Pfizer/BioNTech, Sinovac",832412,NA,NA,125961,166482,0.985,NA,NA,1974,NA,832412,84495243,TUR
Turkey,Asia,19/1/2021,"Pfizer/BioNTech, Sinovac",950635,NA,NA,118223,158439,1.125,NA,NA,1879,NA,950635,84495243,TUR
Turkey,Asia,20/1/2021,"Pfizer/BioNTech, Sinovac",1052493,NA,NA,101858,150356,1.246,NA,NA,1783,NA,1052493,84495243,TUR
Turkey,Asia,21/1/2021,"Pfizer/BioNTech, Sinovac",1120258,NA,NA,67765,120115,1.326,NA,NA,1424,NA,1120258,84495243,TUR
Turkey,Asia,22/1/2021,"Pfizer/BioNTech, Sinovac",1202212,NA,NA,81954,83651,1.423,NA,NA,992,NA,1202212,84495243,TUR
Turkey,Asia,23/1/2021,"Pfizer/BioNTech, Sinovac",1226883,NA,NA,24671,78569,1.452,NA,NA,932,NA,1226883,84495243,TUR
Turkey,Asia,24/1/2021,"Pfizer/BioNTech, Sinovac",1244653,NA,NA,17770,76886,1.473,NA,NA,912,NA,1244653,84495243,TUR
Turkey,Asia,25/1/2021,"Pfizer/BioNTech, Sinovac",1302753,NA,NA,58100,67192,1.542,NA,NA,797,NA,1302753,84495243,TUR
Turkey,Asia,26/1/2021,"Pfizer/BioNTech, Sinovac",1410273,NA,NA,107520,65663,1.669,NA,NA,779,NA,1410273,84495243,TUR
Turkey,Asia,27/1/2021,"Pfizer/BioNTech, Sinovac",1522580,NA,NA,112307,67155,1.802,NA,NA,796,NA,1522580,84495243,TUR
Turkey,Asia,28/1/2021,"Pfizer/BioNTech, Sinovac",1697575,NA,NA,174995,82474,2.009,NA,NA,978,NA,1697575,84495243,TUR
Turkey,Asia,29/1/2021,"Pfizer/BioNTech, Sinovac",1928351,NA,NA,230776,103734,2.282,NA,NA,1230,NA,1928351,84495243,TUR
Turkey,Asia,30/1/2021,"Pfizer/BioNTech, Sinovac",1960860,NA,NA,32509,104854,2.321,NA,NA,1243,NA,1960860,84495243,TUR
Turkey,Asia,31/1/2021,"Pfizer/BioNTech, Sinovac",1986237,NA,NA,25377,105941,2.351,NA,NA,1256,NA,1986237,84495243,TUR
Turkey,Asia,1/2/2021,"Pfizer/BioNTech, Sinovac",2136299,NA,NA,150062,119078,2.528,NA,NA,1412,NA,2136299,84495243,TUR
Turkey,Asia,2/2/2021,"Pfizer/BioNTech, Sinovac",2229233,NA,NA,92934,116994,2.638,NA,NA,1387,NA,2229233,84495243,TUR
Turkey,Asia,3/2/2021,"Pfizer/BioNTech, Sinovac",2343280,NA,NA,114047,117243,2.773,NA,NA,1390,NA,2343280,84495243,TUR
Turkey,Asia,4/2/2021,"Pfizer/BioNTech, Sinovac",2500806,NA,NA,157526,114747,2.96,NA,NA,1361,NA,2500806,84495243,TUR
Turkey,Asia,5/2/2021,"Pfizer/BioNTech, Sinovac",2559802,NA,NA,58996,90207,3.03,NA,NA,1070,NA,2559802,84495243,TUR
Turkey,Asia,6/2/2021,"Pfizer/BioNTech, Sinovac",2601717,NA,NA,41915,91551,3.079,NA,NA,1086,NA,2601717,84495243,TUR
Turkey,Asia,7/2/2021,"Pfizer/BioNTech, Sinovac",2610496,NA,NA,8779,89180,3.09,NA,NA,1057,NA,2610496,84495243,TUR
Turkey,Asia,8/2/2021,"Pfizer/BioNTech, Sinovac",2664203,NA,NA,53707,75415,3.153,NA,NA,894,NA,2664203,84495243,TUR
Turkey,Asia,9/2/2021,"Pfizer/BioNTech, Sinovac",2732709,NA,NA,68506,71925,3.234,NA,NA,853,NA,2732709,84495243,TUR
Turkey,Asia,10/2/2021,"Pfizer/BioNTech, Sinovac",2795116,NA,NA,62407,64548,3.308,NA,NA,765,NA,2795116,84495243,TUR
Turkey,Asia,11/2/2021,"Pfizer/BioNTech, Sinovac",2846125,NA,NA,51009,49331,3.368,NA,NA,585,NA,2846125,84495243,TUR
Turkey,Asia,12/2/2021,"Pfizer/BioNTech, Sinovac",3404354,3067822,336532,558229,120650,4.029,3.631,0.398,1431,NA,3404354,84495243,TUR
Turkey,Asia,13/2/2021,"Pfizer/BioNTech, Sinovac",3709896,3253005,456891,305542,158311,4.391,3.85,0.541,1877,NA,3709896,84495243,TUR
Turkey,Asia,14/2/2021,"Pfizer/BioNTech, Sinovac",3825101,3336164,488937,115205,173515,4.527,3.948,0.579,2057,NA,3825101,84495243,TUR
Turkey,Asia,15/2/2021,"Pfizer/BioNTech, Sinovac",4182027,3608148,573879,356926,216832,4.949,4.27,0.679,2571,NA,4182027,84495243,TUR
Turkey,Asia,16/2/2021,"Pfizer/BioNTech, Sinovac",4630784,3984622,646162,448757,271154,5.481,4.716,0.765,3215,NA,4630784,84495243,TUR
Turkey,Asia,17/2/2021,"Pfizer/BioNTech, Sinovac",5223602,4477432,746170,592818,346927,6.182,5.299,0.883,4113,NA,5223602,84495243,TUR
Turkey,Asia,18/2/2021,"Pfizer/BioNTech, Sinovac",5895295,5028179,867116,671693,435596,6.977,5.951,1.026,5165,NA,5895295,84495243,TUR
Turkey,Asia,19/2/2021,"Pfizer/BioNTech, Sinovac",6361699,5384983,976716,466404,422478,7.529,6.373,1.156,5009,NA,6361699,84495243,TUR
Turkey,Asia,20/2/2021,"Pfizer/BioNTech, Sinovac",6533510,5503094,1030416,171811,403373,7.732,6.513,1.219,4783,NA,6533510,84495243,TUR
Turkey,Asia,21/2/2021,"Pfizer/BioNTech, Sinovac",6571830,5517993,1053837,38320,392390,7.778,6.531,1.247,4653,NA,6571830,84495243,TUR
Turkey,Asia,22/2/2021,"Pfizer/BioNTech, Sinovac",6837302,5738471,1098831,265472,379325,8.092,6.791,1.3,4498,NA,6837302,84495243,TUR
Turkey,Asia,23/2/2021,"Pfizer/BioNTech, Sinovac",7289498,6106522,1182976,452196,379816,8.627,7.227,1.4,4503,NA,7289498,84495243,TUR
Turkey,Asia,24/2/2021,"Pfizer/BioNTech, Sinovac",7619695,6352410,1267285,330197,342299,9.018,7.518,1.5,4059,NA,7619695,84495243,TUR
Turkey,Asia,25/2/2021,"Pfizer/BioNTech, Sinovac",7979726,6582239,1397487,360031,297776,9.444,7.79,1.654,3531,NA,7979726,84495243,TUR
Turkey,Asia,26/2/2021,"Pfizer/BioNTech, Sinovac",8298805,6745147,1553658,319079,276729,9.822,7.983,1.839,3281,NA,8298805,84495243,TUR
Turkey,Asia,27/2/2021,"Pfizer/BioNTech, Sinovac",8514775,6854642,1660133,215970,283038,10.077,8.112,1.965,3356,NA,8514775,84495243,TUR
Turkey,Asia,28/2/2021,"Pfizer/BioNTech, Sinovac",8547875,6869923,1677952,33100,282292,10.116,8.131,1.986,3347,NA,8547875,84495243,TUR
Turkey,Asia,1/3/2021,"Pfizer/BioNTech, Sinovac",8774718,6975558,1799160,226843,276774,10.385,8.256,2.129,3282,NA,8774718,84495243,TUR
Turkey,Asia,2/3/2021,"Pfizer/BioNTech, Sinovac",9073640,7123722,1949918,298922,254877,10.739,8.431,2.308,3022,NA,9073640,84495243,TUR
Turkey,Asia,3/3/2021,"Pfizer/BioNTech, Sinovac",9317546,7240515,2077031,243906,242550,11.027,8.569,2.458,2876,NA,9317546,84495243,TUR
Turkey,Asia,4/3/2021,"Pfizer/BioNTech, Sinovac",9560038,7353536,2206502,242492,225759,11.314,8.703,2.611,2677,NA,9560038,84495243,TUR
Turkey,Asia,5/3/2021,"Pfizer/BioNTech, Sinovac",9756289,7446337,2309952,196251,208212,11.547,8.813,2.734,2469,NA,9756289,84495243,TUR
Turkey,Asia,6/3/2021,"Pfizer/BioNTech, Sinovac",9883607,7509923,2373684,127318,195547,11.697,8.888,2.809,2319,NA,9883607,84495243,TUR
Turkey,Asia,7/3/2021,"Pfizer/BioNTech, Sinovac",9917348,7524943,2392405,33741,195639,11.737,8.906,2.831,2320,NA,9917348,84495243,TUR
Turkey,Asia,8/3/2021,"Pfizer/BioNTech, Sinovac",10001980,7565023,2436957,84632,175323,11.837,8.953,2.884,2079,NA,10001980,84495243,TUR
Turkey,Asia,9/3/2021,"Pfizer/BioNTech, Sinovac",10222994,7676519,2546475,221014,164193,12.099,9.085,3.014,1947,NA,10222994,84495243,TUR
Turkey,Asia,10/3/2021,"Pfizer/BioNTech, Sinovac",10360283,7745480,2614803,137289,148962,12.261,9.167,3.095,1766,NA,10360283,84495243,TUR
Turkey,Asia,11/3/2021,"Pfizer/BioNTech, Sinovac",10502494,7807838,2694656,142211,134637,12.43,9.241,3.189,1596,NA,10502494,84495243,TUR
Turkey,Asia,12/3/2021,"Pfizer/BioNTech, Sinovac",10742277,7858565,2883712,239783,140855,12.713,9.301,3.413,1670,NA,10742277,84495243,TUR
Turkey,Asia,13/3/2021,"Pfizer/BioNTech, Sinovac",10923284,7887544,3035740,181007,148525,12.928,9.335,3.593,1761,NA,10923284,84495243,TUR
Turkey,Asia,14/3/2021,"Pfizer/BioNTech, Sinovac",10992095,7892795,3099300,68811,153535,13.009,9.341,3.668,1820,NA,10992095,84495243,TUR
Turkey,Asia,15/3/2021,"Pfizer/BioNTech, Sinovac",11261612,7911946,3349666,269517,179947,13.328,9.364,3.964,2134,NA,11261612,84495243,TUR
Turkey,Asia,16/3/2021,"Pfizer/BioNTech, Sinovac",11696296,7948320,3747976,434684,210472,13.843,9.407,4.436,2496,NA,11696296,84495243,TUR
Turkey,Asia,17/3/2021,"Pfizer/BioNTech, Sinovac",12142245,7977222,4165023,445949,254566,14.37,9.441,4.929,3018,NA,12142245,84495243,TUR
Turkey,Asia,18/3/2021,"Pfizer/BioNTech, Sinovac",12431482,7991510,4439972,289237,275570,14.713,9.458,5.255,3267,NA,12431482,84495243,TUR
Turkey,Asia,19/3/2021,"Pfizer/BioNTech, Sinovac",12844577,8007734,4836843,413095,300329,15.202,9.477,5.724,3561,NA,12844577,84495243,TUR
Turkey,Asia,20/3/2021,"Pfizer/BioNTech, Sinovac",13029754,8016078,5013676,185177,300924,15.421,9.487,5.934,3568,NA,13029754,84495243,TUR
Turkey,Asia,21/3/2021,"Pfizer/BioNTech, Sinovac",13057722,8017698,5040024,27968,295090,15.454,9.489,5.965,3499,NA,13057722,84495243,TUR
Turkey,Asia,22/3/2021,"Pfizer/BioNTech, Sinovac",13265952,8045789,5220163,208230,286334,15.7,9.522,6.178,3395,NA,13265952,84495243,TUR
Turkey,Asia,23/3/2021,"Pfizer/BioNTech, Sinovac",13589167,8091685,5497482,323215,270410,16.083,9.576,6.506,3206,NA,13589167,84495243,TUR
Turkey,Asia,24/3/2021,"Pfizer/BioNTech, Sinovac",13969867,8133043,5836824,380700,261089,16.533,9.625,6.908,3096,NA,13969867,84495243,TUR
Turkey,Asia,25/3/2021,"Pfizer/BioNTech, Sinovac",14227410,8163156,6064254,257543,256561,16.838,9.661,7.177,3042,NA,14227410,84495243,TUR
Turkey,Asia,26/3/2021,"Pfizer/BioNTech, Sinovac",14491247,8195554,6295693,263837,235239,17.15,9.699,7.451,2789,NA,14491247,84495243,TUR
Turkey,Asia,27/3/2021,"Pfizer/BioNTech, Sinovac",14652659,8217124,6435535,161412,231844,17.341,9.725,7.616,2749,NA,14652659,84495243,TUR
Turkey,Asia,28/3/2021,"Pfizer/BioNTech, Sinovac",14901693,NA,NA,249034,249034,17.636,NA,NA,2953,NA,14901693,84495243,TUR
Turkey,Asia,29/3/2021,"Pfizer/BioNTech, Sinovac",14949260,8370872,6578388,240473,240473,17.692,9.907,7.786,2851,NA,15142166,84495243,TUR
Turkey,Asia,30/3/2021,"Pfizer/BioNTech, Sinovac",15301462,8614368,6687094,352202,244614,18.109,10.195,7.914,2900,NA,15494368,84495243,TUR
Turkey,Asia,31/3/2021,"Pfizer/BioNTech, Sinovac",15834787,8994454,6840333,533325,266417,18.74,10.645,8.096,3159,NA,16027693,84495243,TUR
Turkey,Asia,1/4/2021,"Pfizer/BioNTech, Sinovac",16148683,9206500,6942183,313896,274468,19.112,10.896,8.216,3254,NA,16341589,84495243,TUR
Turkey,Asia,2/4/2021,"Pfizer/BioNTech, Sinovac",16317170,9313746,7003424,168487,260846,19.311,11.023,8.289,3093,NA,16510076,84495243,TUR
Turkey,Asia,3/4/2021,"Pfizer/BioNTech, Sinovac",16602919,9478896,7124023,285749,278609,19.65,11.218,8.431,3303,NA,16795825,84495243,TUR
Turkey,Asia,4/4/2021,"Pfizer/BioNTech, Sinovac",16683067,9546643,7136424,80148,268872,19.744,11.298,8.446,3188,NA,16875973,84495243,TUR
Turkey,Asia,5/4/2021,"Pfizer/BioNTech, Sinovac",16993574,9796506,7197068,310507,292045,20.112,11.594,8.518,3463,NA,17186480,84495243,TUR
Turkey,Asia,6/4/2021,"Pfizer/BioNTech, Sinovac",17367875,10088238,7279637,374301,295202,20.555,11.939,8.615,3500,NA,17560781,84495243,TUR
Turkey,Asia,7/4/2021,"Pfizer/BioNTech, Sinovac",17704888,10359390,7345498,337013,267157,20.954,12.26,8.693,3168,NA,17897794,84495243,TUR
Turkey,Asia,8/4/2021,"Pfizer/BioNTech, Sinovac",18089783,10627037,7462746,384895,277300,21.409,12.577,8.832,3288,NA,18282689,84495243,TUR
Turkey,Asia,9/4/2021,"Pfizer/BioNTech, Sinovac",18320384,10777451,7542933,230601,286173,21.682,12.755,8.927,3393,NA,18513290,84495243,TUR
Turkey,Asia,10/4/2021,"Pfizer/BioNTech, Sinovac",18445354,10865731,7579623,124970,263205,21.83,12.86,8.97,3121,NA,18638260,84495243,TUR
Turkey,Asia,11/4/2021,"Pfizer/BioNTech, Sinovac",18494796,10907432,7587364,49442,258818,21.889,12.909,8.98,3069,NA,18687702,84495243,TUR
Turkey,Asia,12/4/2021,"Pfizer/BioNTech, Sinovac",18728978,11108847,7620131,234182,247915,22.166,13.147,9.018,2940,NA,18921884,84495243,TUR
Turkey,Asia,13/4/2021,"Pfizer/BioNTech, Sinovac",19062758,11388406,7674352,333780,242126,22.561,13.478,9.083,2871,NA,19255664,84495243,TUR
Turkey,Asia,14/4/2021,"Pfizer/BioNTech, Sinovac",19272675,11556291,7716384,209917,223970,22.809,13.677,9.132,2656,NA,19465581,84495243,TUR
Turkey,Asia,15/4/2021,"Pfizer/BioNTech, Sinovac",19445269,11708135,7737134,172594,193641,23.013,13.857,9.157,2296,NA,19638175,84495243,TUR
Turkey,Asia,16/4/2021,"Pfizer/BioNTech, Sinovac",19811774,12038403,7773371,366505,213056,23.447,14.247,9.2,2526,NA,20004680,84495243,TUR
Turkey,Asia,17/4/2021,"Pfizer/BioNTech, Sinovac",19937359,12151728,7785631,125585,213144,23.596,14.382,9.214,2527,NA,20130265,84495243,TUR
Turkey,Asia,18/4/2021,"Pfizer/BioNTech, Sinovac",19970215,12182430,7787785,32856,210774,23.635,14.418,9.217,2499,NA,20163121,84495243,TUR
Turkey,Asia,19/4/2021,"Pfizer/BioNTech, Sinovac",20075504,12260361,7815143,105289,192361,23.759,14.51,9.249,2281,NA,20268410,84495243,TUR
Turkey,Asia,20/4/2021,"Pfizer/BioNTech, Sinovac",20283227,12426580,7856647,207723,174353,24.005,14.707,9.298,2067,NA,20476133,84495243,TUR
Turkey,Asia,21/4/2021,"Pfizer/BioNTech, Sinovac",20477685,12590582,7887103,194458,172144,24.235,14.901,9.334,2041,NA,20670591,84495243,TUR
Turkey,Asia,22/4/2021,"Pfizer/BioNTech, Sinovac",20728975,12796678,7932297,251290,183387,24.533,15.145,9.388,2174,NA,20921881,84495243,TUR
Turkey,Asia,23/4/2021,"Pfizer/BioNTech, Sinovac",20887427,12940482,7946945,158452,153665,24.72,15.315,9.405,1822,NA,21080333,84495243,TUR
Turkey,Asia,24/4/2021,"Pfizer/BioNTech, Sinovac",21068403,13114373,7954030,180976,161578,24.934,15.521,9.414,1916,NA,21261309,84495243,TUR
Turkey,Asia,25/4/2021,"Pfizer/BioNTech, Sinovac",21130963,13171984,7958979,62560,165821,25.008,15.589,9.419,1966,NA,21323869,84495243,TUR
Turkey,Asia,26/4/2021,"Pfizer/BioNTech, Sinovac",21394785,13287707,8107078,263822,188469,25.321,15.726,9.595,2235,NA,21587691,84495243,TUR
Turkey,Asia,27/4/2021,"Pfizer/BioNTech, Sinovac",21678461,13383037,8295424,283676,199319,25.656,15.839,9.818,2363,NA,21871367,84495243,TUR
Turkey,Asia,28/4/2021,"Pfizer/BioNTech, Sinovac",22132803,13512810,8619993,454342,236445,26.194,15.992,10.202,2804,NA,22325709,84495243,TUR
Turkey,Asia,29/4/2021,"Pfizer/BioNTech, Sinovac",22568172,13646398,8921774,435369,262742,26.709,16.15,10.559,3115,NA,22761078,84495243,TUR
Turkey,Asia,30/4/2021,"Pfizer/BioNTech, Sinovac",22816891,13712254,9104637,248719,275638,27.004,16.228,10.775,3268,NA,23009797,84495243,TUR
Turkey,Asia,1/5/2021,"Pfizer/BioNTech, Sinovac",22899046,13752107,9146939,82155,261520,27.101,16.276,10.825,3101,NA,23091952,84495243,TUR
Turkey,Asia,2/5/2021,"Pfizer/BioNTech, Sinovac",23006734,13800405,9206329,107688,267967,27.228,16.333,10.896,3177,NA,23199640,84495243,TUR
Turkey,Asia,3/5/2021,"Pfizer/BioNTech, Sinovac",23294477,13933868,9360609,287743,271385,27.569,16.491,11.078,3218,NA,23487383,84495243,TUR
Turkey,Asia,4/5/2021,"Pfizer/BioNTech, Sinovac",23729113,14132161,9596952,434636,292950,28.083,16.725,11.358,3473,NA,23922019,84495243,TUR
Turkey,Asia,5/5/2021,"Pfizer/BioNTech, Sinovac",24103883,14264014,9839869,374770,281583,28.527,16.881,11.645,3339,NA,24296789,84495243,TUR
Turkey,Asia,6/5/2021,"Pfizer/BioNTech, Sinovac",24467719,14391595,10076124,363836,271364,28.958,17.032,11.925,3218,NA,24660625,84495243,TUR
Turks and Caicos Islands,Americas,11/1/2021,Pfizer/BioNTech,312,NA,NA,312,312,NA,NA,NA,8058,NA,312,NA,TCA
Turks and Caicos Islands,Americas,12/1/2021,Pfizer/BioNTech,624,NA,NA,312,312,NA,NA,NA,8058,NA,624,NA,TCA
Turks and Caicos Islands,Americas,13/1/2021,Pfizer/BioNTech,936,NA,NA,312,312,NA,NA,NA,8058,NA,936,NA,TCA
Turks and Caicos Islands,Americas,14/1/2021,Pfizer/BioNTech,1248,NA,NA,312,312,NA,NA,NA,8058,NA,1248,NA,TCA
Turks and Caicos Islands,Americas,15/1/2021,Pfizer/BioNTech,1560,NA,NA,312,312,NA,NA,NA,8058,NA,1560,NA,TCA
Turks and Caicos Islands,Americas,16/1/2021,Pfizer/BioNTech,1872,NA,NA,312,312,NA,NA,NA,8058,NA,1872,NA,TCA
Turks and Caicos Islands,Americas,17/1/2021,Pfizer/BioNTech,2184,NA,NA,312,312,NA,NA,NA,8058,NA,2184,NA,TCA
Turks and Caicos Islands,Americas,18/1/2021,Pfizer/BioNTech,2496,NA,NA,312,312,NA,NA,NA,8058,NA,2496,NA,TCA
Turks and Caicos Islands,Americas,19/1/2021,Pfizer/BioNTech,2808,NA,NA,312,312,NA,NA,NA,8058,NA,2808,NA,TCA
Turks and Caicos Islands,Americas,20/1/2021,Pfizer/BioNTech,3120,NA,NA,312,312,NA,NA,NA,8058,NA,3120,NA,TCA
Turks and Caicos Islands,Americas,21/1/2021,Pfizer/BioNTech,3432,NA,NA,312,312,NA,NA,NA,8058,NA,3432,NA,TCA
Turks and Caicos Islands,Americas,22/1/2021,Pfizer/BioNTech,3744,NA,NA,312,312,NA,NA,NA,8058,NA,3744,NA,TCA
Turks and Caicos Islands,Americas,23/1/2021,Pfizer/BioNTech,4056,NA,NA,312,312,NA,NA,NA,8058,NA,4056,NA,TCA
Turks and Caicos Islands,Americas,24/1/2021,Pfizer/BioNTech,4368,NA,NA,312,312,NA,NA,NA,8058,NA,4368,NA,TCA
Turks and Caicos Islands,Americas,25/1/2021,Pfizer/BioNTech,4680,NA,NA,312,312,NA,NA,NA,8058,NA,4680,NA,TCA
Turks and Caicos Islands,Americas,26/1/2021,Pfizer/BioNTech,4992,NA,NA,312,312,NA,NA,NA,8058,NA,4992,NA,TCA
Turks and Caicos Islands,Americas,27/1/2021,Pfizer/BioNTech,5304,NA,NA,312,312,NA,NA,NA,8058,NA,5304,NA,TCA
Turks and Caicos Islands,Americas,28/1/2021,Pfizer/BioNTech,5616,NA,NA,312,312,NA,NA,NA,8058,NA,5616,NA,TCA
Turks and Caicos Islands,Americas,29/1/2021,Pfizer/BioNTech,5928,NA,NA,312,312,NA,NA,NA,8058,NA,5928,NA,TCA
Turks and Caicos Islands,Americas,30/1/2021,Pfizer/BioNTech,6240,NA,NA,312,312,NA,NA,NA,8058,NA,6240,NA,TCA
Turks and Caicos Islands,Americas,31/1/2021,Pfizer/BioNTech,6552,NA,NA,312,312,NA,NA,NA,8058,NA,6552,NA,TCA
Turks and Caicos Islands,Americas,1/2/2021,Pfizer/BioNTech,6864,NA,NA,312,312,NA,NA,NA,8058,NA,6864,NA,TCA
Turks and Caicos Islands,Americas,2/2/2021,Pfizer/BioNTech,7176,NA,NA,312,312,NA,NA,NA,8058,NA,7176,NA,TCA
Turks and Caicos Islands,Americas,3/2/2021,Pfizer/BioNTech,7488,NA,NA,312,312,NA,NA,NA,8058,NA,7488,NA,TCA
Turks and Caicos Islands,Americas,4/2/2021,Pfizer/BioNTech,7800,NA,NA,312,312,NA,NA,NA,8058,NA,7800,NA,TCA
Turks and Caicos Islands,Americas,5/2/2021,Pfizer/BioNTech,8112,NA,NA,312,312,NA,NA,NA,8058,NA,8112,NA,TCA
Turks and Caicos Islands,Americas,6/2/2021,Pfizer/BioNTech,8424,NA,NA,312,312,NA,NA,NA,8058,NA,8424,NA,TCA
Turks and Caicos Islands,Americas,7/2/2021,Pfizer/BioNTech,8736,NA,NA,312,312,NA,NA,NA,8058,NA,8736,NA,TCA
Turks and Caicos Islands,Americas,8/2/2021,Pfizer/BioNTech,9048,6433,NA,312,312,NA,NA,NA,8058,NA,9048,NA,TCA
Turks and Caicos Islands,Americas,9/2/2021,Pfizer/BioNTech,9360,NA,NA,312,312,NA,NA,NA,8058,NA,9360,NA,TCA
Turks and Caicos Islands,Americas,10/2/2021,Pfizer/BioNTech,9672,NA,NA,312,312,NA,NA,NA,8058,NA,9672,NA,TCA
Turks and Caicos Islands,Americas,11/2/2021,Pfizer/BioNTech,9984,NA,NA,312,312,NA,NA,NA,8058,NA,9984,NA,TCA
Turks and Caicos Islands,Americas,12/2/2021,Pfizer/BioNTech,10296,NA,NA,312,312,NA,NA,NA,8058,NA,10296,NA,TCA
Turks and Caicos Islands,Americas,13/2/2021,Pfizer/BioNTech,10608,NA,NA,312,312,NA,NA,NA,8058,NA,10608,NA,TCA
Turks and Caicos Islands,Americas,14/2/2021,Pfizer/BioNTech,10920,NA,NA,312,312,NA,NA,NA,8058,NA,10920,NA,TCA
Turks and Caicos Islands,Americas,15/2/2021,Pfizer/BioNTech,11232,NA,NA,312,312,NA,NA,NA,8058,NA,11232,NA,TCA
Turks and Caicos Islands,Americas,16/2/2021,Pfizer/BioNTech,11544,NA,NA,312,312,NA,NA,NA,8058,NA,11544,NA,TCA
